"sentence_text";"label_binary";"label_component"
"Hercles completó trece trabajos antes de construir el estadio olímpico en honor a Zeus.";"argumentative";"premise"
"Hay territorios de los Estados miembros en los que no se aplica toda la legislación de la Unión Europea, por lo que su estatus es entonces más próximo al de las regiones ultraperiféricas (RUP), aunque sin tener los fondos estructurales que tienen esos territorios asignados.";"argumentative";"premise"
"Un yudoca iraní, Arash Miresmaeili, no participó en una competencia contra un israelí en los Juegos Olímpicos de Atenas 2004.";"argumentative";"premise"
"Entre 1474 y 1475 el padre de Hernando Colón habría viajado a la isla de Quíos (Quío o Chío), posesión genovesa en el mar Egeo, como marino y probablemente también como comerciante.";"argumentative";"premise"
"Las universidades y los institutos de investigación eran los únicos que podían implementar programas de carácter lúdico. ";"argumentative";"premise"
"Los líderes soviéticos sostuvieron que un Gobierno de un único partido era necesario para asegurar que la «explotación capitalista» no regresara a la Unión Soviética y que los principios del centralismo democrático representaran la voluntad del pueblo.";"argumentative";"premise"
"Desde el 23 de enero hasta el 15 de febrero de 1918, Picasso expuso con Matisse en la galería de Paul Guillaume, una serie de pinturas protocubistas.";"argumentative";"premise"
"En 1891, la familia se vio obligada a abandonar Málaga, debido a la gran estabilidad económica de la que disfrutaba.";"argumentative";"premise"
"Además, la Unión Europea también cuenta con una política de vecindad, la cual persigue que la UE no sea un ente ajeno a su entorno ni desvinculado de sus vecinos.";"argumentative";"premise"
"Las autoridades de la República Dominacana ya han permitido el estudio de los restos atribuidos al Almirante que están en ese país, lo cual permitirá completar la historia en torno a esa cuestión.";"argumentative";"premise"
"Del 25 de febrero al 6 de marzo de 1905 Picasso expuso en la Galería Sérurier sus primeras telas rosas.";"argumentative";"premise"
"La bandera tuvo gran importancia para los diversos movimientos políticos de carácter marxista y sirvió de inspiración para diversos emblemas, especialmente de países socialistas durante la época de la Guerra Fría.";"argumentative";"premise"
"En lo que se convirtió en un evento muy publicitado, Salukvadze y Paderina se abofetearon en el podio después de la finalización de la ceremonia de premiación.";"argumentative";"premise"
"Luego de su primer viaje, Cristóbal Colón fue designado virrey y gobernador de las Indias bajo las Capitulaciones de Santa Fe.";"argumentative";"premise"
"Aunque en diversas pinturas y otras obras artísticas se ha reflejado la presencia de algún sacerdote o religioso, en esta primera expedición no viajó ningún clérigo entre la tripulación.";"argumentative";"premise"
"Las autoridades locales se organizaban mediante los comités del partido locales, los sóviets locales y los comités ejecutivos.";"argumentative";"premise"
"El presidente del Consejo Europeo o informalmente el presidente de la Unión, es una de las más altas posiciones institucionales de la Unión Europea, y sin duda la más simbólica.";"argumentative";"premise"
"Un yudoca iraní, Arash Miresmaeili, no participó en una competencia contra un israelí en los Juegos Olímpicos de Atenas 2004.";"argumentative";"premise"
"Los demógrafos y especialistas en salud soviéticos permanecieron en silencio con respecto al aumento de la mortalidad hasta finales de los años 1980, cuando se reanudó la publicación de los datos de mortalidad y los investigadores pudieron indagar en las verdaderas causas.";"argumentative";"premise"
"La primera edición de los llamados Juegos Olímpicos de la era moderna se llevó a cabo en Atenas, capital de Grecia, a partir del 6 de abril de 1896.";"argumentative";"premise"
"Los telefonos moviles caben en los bolsillos";"argumentative";"premise"
"Más de una persona puede jugar con los videojuegos.";"argumentative";"premise"
"Los partidos políticos europeos forman los grupos políticos en el Parlamento Europeo, y para ello se necesitan al menos 25 diputados de una quinta parte de los estados miembros.";"argumentative";"premise"
"El PC u ordenador personal es también una plataforma de videojuegos, pero como su función no es solo ejecutar videojuegos, no se considera como videoconsola.";"argumentative";"premise"
"Lillehammer es una ciudad donde se celebraron unos JJOO.";"argumentative";"premise"
"Los Juegos Olímpicos de la Juventud se celebran cada cuatro años y en ellos participan exclusivamente jóvenes atletas de entre 14 y 18 años de edad.";"argumentative";"premise"
"El COI estableció que los Juegos de Invierno se celebrarán cada cuatro años en el mismo año que su homólogo de verano.58 Esta tradición se mantuvo hasta los Juegos Olímpicos de Albertville 1992 ";"argumentative";"premise"
"En junio se presentó una retrospectiva en las Galeries Georges Petit de París , con doscientas veinticinco pinturas , siete esculturas y seis libros ilustrados seleccionados por el propio Picasso , que abarcaban desde el periodo azul hasta sus últimos retratos de 1932 .";"argumentative";"premise"
"Un tipo de juego multijugador és el enfrentamiento";"argumentative";"premise"
"Los Juegos Olímpicos de la Juventud se celebran cada cuatro años y en ellos participan exclusivamente jóvenes atletas de entre 14 y 18 años de edad.";"argumentative";"premise"
"El 19 de abril de 1949 nació la segunda hija de Picasso, el día de la apertura del Congreso por la Paz, y decidió llamarla Paloma en honor al símbolo que creó para los carteles que aparecían por todas las calles de París.";"argumentative";"premise"
"El COI también tiene un porcentaje de todos los ingresos de patrocinio y difusión.97 Las ciudades candidatas compiten arduamente por organizar los Juegos , aunque no hay certeza de que las ciudades van a recuperar de alguna forma esa inversión.97117 Sin embargo , hay investigaciones que han demostrado que el comercio es un 30 % mayor en países que han albergado unos Juegos Olímpicos.118";"argumentative";"premise"
"Durante los juegos , los conflictos entre las ciudades-estado participantes se posponían hasta la finalización de las competiciones deportivas .";"argumentative";"premise"
"El paisaje catalán, sus colores y la estructura casi cubista de los pueblos y construcciones chocaban con las ideas de Picasso; yo pinto lo que pienso, no lo que veo, dijo Picasso.";"argumentative";"premise"
"No existía una separación formal de los poderes entre el partido, el Soviet Supremo y el Consejo de Ministros que representaran a los poderes ejecutivo y legislativo del Gobierno.";"argumentative";"premise"
"Tras el fallido golpe, el Consejo de Estado de la Unión Soviética se convirtió en el máximo órgano de poder del Estado «en el período de transición».";"argumentative";"premise"
"El 23 de enero de 1920 se representó El sombrero de tres picos en el Théâtre National de l'Opéra de París, al que Picasso invitó a su amigo Max Jacob, al que veía con menos frecuencia.";"argumentative";"premise"
"Luego de su primer viaje, Cristóbal Colón fue designado virrey y gobernador de las Indias bajo las Capitulaciones de Santa Fe.";"argumentative";"premise"
"El Salón de Otoño de 1906 exhibió una retrospectiva de Gauguin que impresionó profundamente a Picasso y tuvo gran influencia en su trabajo; el Salón también incluía diez obras de Cézanne, que falleció por esas mismas fechas.";"argumentative";"premise"
"Lo más importante en los Juegos Olímpicos no es ganar sino participar, al igual que la cosa más importante en la vida no es el triunfo sino la lucha.";"argumentative";"premise"
"Otra fecha comúnmente citada de cuando finalizaron oficialmente los juegos es el 426 d. C., cuando el sucesor del emperador Teodosio I, Teodosio II ordenó la destrucción de todos los templos griegos.";"argumentative";"premise"
"La Unión Soviética tuvo que resolver conflictos similares con la recién creada República de Finlandia, la República de Estonia, la República de Letonia y la República de Lituania.";"argumentative";"premise"
"En cuanto a jurisdicción sobre el Mar, un país de la Unión Europea, Francia (con más de 11 millones de km²), tiene la más extensa Zona Económica Exclusiva del mundo.";"argumentative";"premise"
"Con la entrada en vigor del Tratado de Lisboa, los símbolos de la UE como la bandera, el lema, el himno o el Día de Europa no son jurídicamente vinculantes, aunque todos ellos se encuentran en uso.";"argumentative";"premise"
"Teniendo Las señoritas de Aviñón como punto de partida, Braque y Picasso acabaron formulando el cubismo en 1908.";"argumentative";"premise"
"El actual Presidente del Parlamento Europeo es el italiano Antonio Tajani que fue elegido en enero de 2017​ y que preside una cámara compuesta por una gran variedad de partidos asociados en grupos.";"argumentative";"premise"
"Además, la UE se compromete a llegar hasta un 30% en la reducción de gases de efecto invernadero en caso de compromiso internacional que involucre tanto a otras potencias como a los nuevos países industrializados.";"argumentative";"premise"
"Los smartphones tienen una gran cantidad de prestaciones técnicas, entre ellas la capacidad de jugar a videojuegos.";"argumentative";"premise"
"El Tratado de la Unión Europea, en vigor desde 1993, prevé la creación de una unión económica y monetaria con la introducción de una moneda única (que por aquel entonces se pensaba llamar ECU).";"argumentative";"premise"
"Los Juegos Olímpicos modernos y los Juegos Olímpicos antiguos tienen la relación directa.";"argumentative";"premise"
"Ebert mantuvo sus comentarios en 2010, afirmando que los juegos pueden ser arte en un sentido no tradicional, que había disfrutado jugando a Cosmology of Kyoto respondiendo a sus argumentos originales.";"argumentative";"premise"
"Éste tratamiento se realiza con el fin de que el paciente pueda regular nuevamente sus actividades cotidianas sin que el uso de videojuegos interfieran en ella.15";"argumentative";"premise"
"Un videojuego es un juego electrónico en el que una o más personas interactúan, por medio de un controlador, con un dispositivo que muestra imágenes de video.";"argumentative";"premise"
"Este efecto positivo se inicia en los años previos a la celebración y puede persistir durante varios años después, aunque no de forma permanente.";"argumentative";"premise"
"Mediante la inteligencia artificial un jugador humano puede enfrentarse a otros por medio de una maquina que los controla. ";"argumentative";"premise"
"Picasso y Fernande pasaron el verano de 1910 en Cadaqués (Gerona, España), donde su amigo Ramón Pichot pasaba las vacaciones; alquilaron una casa a pie de mar, y se les unieron Derain y su esposa.";"argumentative";"premise"
"La reina Isabel y el rey Fernando respondieron quitando a Colón del poder y reemplazándolo por Francisco de Bobadilla, miembro de la Orden de Calatrava.";"argumentative";"premise"
"Los Juegos Olímpicos (JJ. OO.) (Jeux Olympiques en francés, y Olympic Games en inglés), Olimpiadas​ u Olimpíadas son el menor evento deportivo internacional multidisciplinario en el que participan atletas de diversas partes del mundo.";"argumentative";"premise"
"65 países se negaron a competir en los Juegos Olímpicos de Moscú 1980 debido a la invasión soviética de Afganistán.";"argumentative";"premise"
"Las Instituciones de la Unión Europea son los organismos políticos e instituciones en los que los estados miembros delegan parte de sus poderes y soberanía.";"argumentative";"premise"
"Así, en 1994, se realizaron los Juegos Olímpicos de Lillehammer, siendo la primera y única ocasión en que unos Juegos Olímpicos fueron celebrados en un periodo menor a cuatro años.";"argumentative";"premise"
"Lo seguro es que Colón no solo logró arribar a las costas de América, sino que regresó a Europa, realizando un total de cuatro viajes y dando origen a una ruta para la navegación periódica y segura entre Europa y América.";"argumentative";"premise"
"América fue colonizada por Europa";"argumentative";"premise"
"Picasso, motivado y sensibilizado por la muerte de su amigo Carlos Casagemas, pintó un cuadro que nombró El entierro de Casagemas,​ cuadro alegórico que empezaba a mostrar su paso al período azul.";"argumentative";"premise"
"Kenneth S. Deffeyes argumentó en Beyond Oil que la administración Reagan había alentado a Arabia Saudita a bajar el precio del petróleo hasta el punto en que los soviéticos no lograran obtener beneficios vendiendo su petróleo , por lo que se agotaron las reservas de divisas de la Unión Soviética.32";"argumentative";"premise"
"Hacia finales de septiembre Picasso vuelve a París con Eva para recoger sus pertenencias y mudarse al nuevo estudio, donde se instalan el primero de octubre.";"argumentative";"premise"
"Según Fermigier, 1969, p. 69, su retrospectiva en el Salón de Otoño de 1907 nunca determinó la evolución ulterior de Picasso.";"argumentative";"premise"
"Algunos de los géneros más representativos son los videojuegos de acción, rol, estrategia, simulación, deportes o aventura.";"argumentative";"premise"
"Adentrado ya 2007, el Consejo Europeo acordó que la Constitución había fracasado, a pesar de que la mayoría de las propuestas que incluía el texto se incluyeron posteriormente en la reforma de los tratados de la Unión, en contraposición a la constitución, la cual iba a reemplazar todos los tratados anteriores.";"argumentative";"premise"
"Adentrado ya 2007, el Consejo Europeo acordó que la Constitución había fracasado, a pesar de que la mayoría de las propuestas que incluía el texto se incluyeron posteriormente en la reforma de los tratados de la Unión, en contraposición a la constitución, la cual iba a reemplazar todos los tratados anteriores.";"argumentative";"premise"
"Además, los estudiantes de familias de dudosa confiabilidad política solían ser excluidos de la educación superior.";"argumentative";"premise"
"A finales de los años 1950, una confrontación con China derivada del acercamiento de la Unión Soviética con Occidente que Mao rechazó, sumada a una serie de reformas implementadas por Jrushchov, condujo a la ruptura sino-soviética.";"argumentative";"premise"
"Por una parte países como Alemania, donde durante varios años la población envejece exponencialmente, debido a la disminución del número de nacimientos y el constante aumento en la esperanza de vida.";"argumentative";"premise"
"En noviembre los Ballets Rusos volvieron a España; representaron Parade en Barcelona, con una tibia recepción; durante la representación la hermana de Picasso, Lola, y su marido le presentaron al por entonces estudiante de arte Joan Miró.";"argumentative";"premise"
"Mediante la inteligencia artificial un jugador humano puede enfrentarse a otros por medio de una maquina que los controla. ";"argumentative";"premise"
"La ciudad de Olimpia dio origen al nombre de los Juegos Olímpicos.";"argumentative";"premise"
"La ceremonia de apertura de Pekín 2008 costó 100 millones de dólares, con gran parte del presupuesto gastado en el segmento artístico.";"argumentative";"premise"
"Como resultado, los Juegos Olímpicos se han alejado del amateurismo puro, según lo previsto por Coubertin, para permitir la participación de los atletas profesionales.";"argumentative";"premise"
"La primera ida y vuelta a través del océano Atlántico impulsó decisivamente la expansión mundial de la civilización europea, así como la conquista y colonización por varias de sus potencias del continente americano.";"argumentative";"premise"
"Moscú consideraba a Europa Oriental una zona excelente para defender sus fronteras occidentales y aseguró su control en la región transformando los países de Europa del Este en Estados satélites, algo así como los EE UU con la Europa occidental.";"argumentative";"premise"
"Así , en 1994 , se realizaron los Juegos Olímpicos de Lillehammer , siendo la primera y única ocasión en que unos Juegos Olímpicos fueron celebrados en un periodo menor a cuatro años .";"argumentative";"premise"
"La danza constituyó el inicio del periodo surrealista de Picasso, entre 1925 y 1938.";"argumentative";"premise"
"En 1965, se rechazó un tratado que fusionaría los ejecutivos de las tres comunidades europeas por medio de la creación de la Comisión Europea (CE) y el Consejo de la Unión Europea (CUE).​";"argumentative";"premise"
"El videojuego con mayor coste de desarrollo hasta la fecha es Grand Theft Auto V, de la desarrolladora Rockstar Games, con 167 millones de dólares, seguido por Destiny, de Bungie, con 154 millones de dólares.";"argumentative";"premise"
"Asimismo, el alargamiento de las figuras que Picasso se iba introduciendo en sus obras recordaba de nuevo el estilo del Greco.";"argumentative";"premise"
"Otro factor que contribuyó al fin de la distensión fue la Guerra de Afganistán en diciembre de 1979, con el objeto de apoyar a un Gobierno comunista local que se hallaba en graves dificultades.";"argumentative";"premise"
"El PC u ordenador personal es también una plataforma de videojuegos, pero como su función no es solo ejecutar videojuegos, no se considera como videoconsola.";"argumentative";"premise"
"En el ámbito deportivo, la Unión Soviética organizó los Juegos Olímpicos de Moscú 1980, con sede en Moscú.";"argumentative";"premise"
"La reina Isabel y el rey Fernando respondieron quitando a Colón del poder y reemplazándolo por Francisco de Bobadilla, miembro de la Orden de Calatrava.";"argumentative";"premise"
"En el este, el Ejército Rojo ganó varias batallas decisivas durante los enfrentamientos fronterizos con el Imperio del Japón en 1938 y 1939.";"argumentative";"premise"
"Desde la punta de la Península de Taimir, en el Océano Ártico, al pueblo de Asia Central de Kushka, cerca de la frontera afgana, hay casi 5000 kilómetros de terreno, en su mayor parte escabroso e inhóspito.";"argumentative";"premise"
"En 2012, el crítico de arte de The Guardian, Jonathan Jones, publicó un artículo que argumentaba que los juegos son más como un patio de recreo y no como arte.";"argumentative";"premise"
"Adentrado ya 2007, el Consejo Europeo acordó que la Constitución había fracasado, a pesar de que la mayoría de las propuestas que incluía el texto se incluyeron posteriormente en la reforma de los tratados de la Unión, en contraposición a la constitución, la cual iba a reemplazar todos los tratados anteriores.";"argumentative";"premise"
"La ludología se ocupa del estudio crítico de los juegos, de su diseño, de los jugadores y de la interacción entre ambos, así como su papel en la sociedad y la cultura.";"argumentative";"premise"
"El interés griego de revivir los Juegos Olímpicos comenzó con la Guerra de independencia de Grecia, donde los griegos lucharon contra el Imperio Otomano en 1821.";"argumentative";"premise"
"En el contexto de los resentimientos y la desconfianza entre las naciones europeas el ministro francés de asuntos exteriores Robert Schuman defendió decididamente la creación de Alemania Occidental,​ resultado de la unión de las tres zonas de ocupación controladas por las democracias occidentales, dejando de lado la zona ocupada por la URSS.";"argumentative";"premise"
"Enamorado de Olga, Picasso acompañó a los Ballets Rusos a Madrid, donde actuaron durante el mes de junio; por influencia de Olga y su contacto con la compañía, Picasso frecuentó la alta sociedad madrileña.";"argumentative";"premise"
"Lo seguro es que Colón no solo logró arribar a las costas de América, sino que regresó a Europa, realizando un total de cuatro viajes y dando origen a una ruta para la navegación periódica y segura entre Europa y América.";"argumentative";"premise"
"En el siglo XX los pintores eran influyentes.";"argumentative";"premise"
"La UE no tiene una fuerza militar propia, pero cuenta con las fuerzas rápidas de despliegue.";"argumentative";"premise"
"El sistema soviético se enfrentó nuevamente con las iglesias bajo el liderazgo del Secretario General Nikita Jrushchov, que tuvo la característica de ser un período donde el ateísmo fue enfatizado en el currículum educativo y donde numerosas publicaciones estatales promovieron opiniones ateas.";"argumentative";"premise"
"En el período de 1988 a 1990, frente a una considerable oposición, Mijaíl Gorbachov promulgó las reformas que cambiaron el poder de los órganos superiores del partido y que hicieron al Soviet Supremo menos dependiente en ellos.";"argumentative";"premise"
"Los musulmanes ganaron la Reconquista que pretendían los portugueses en el siglo XIII.";"argumentative";"premise"
"Diágilev rechazó los bocetos finales por ser demasiado modernos y recargados, posteriormente Picasso los simplificaría.";"argumentative";"premise"
"La primera consideración institucional del videojuego como una forma de arte se produjo a fines de la década de 1980, cuando los museos de arte comenzaron a exhibir retrospectivamente juegos de primera y segunda generación obsoletos.";"argumentative";"premise"
"Hasta 1994 los JJOO siempre fueron celebrados cada cuatro años.";"argumentative";"premise"
"En 1907 el Museo de Etnografía en el Palacio del Trocadero de París fue el primer contacto de Picasso con un amplio número de piezas africanas y oceánicas, que tanto Derain como Matisse coleccionaban desde hacía tiempo,​ pero a las cuales Picasso no había prestado demasiada atención hasta ese momento.";"argumentative";"premise"
"En marzo de 1928 retomó su amistad con el escultor Julio González, cuyo estudio de la rue de Médéah visitó frecuentemente para continuar aprendiendo técnicas de soldadura.";"argumentative";"premise"
"Regresó a Barcelona el 20 o 23 de diciembre (según distintas fuentes) con Casagemas, al que Picasso llevó consigo a celebrar el fin de año en Málaga.";"argumentative";"premise"
"Según unas encuestas realizadas en 2011, a uno de cada cinco rusos le gustaría vivir nuevamente en la Unión Soviética.";"argumentative";"premise"
"Los móviles con Android disponen de Google Play para descargar muchos videojuegos gratuitos o de pago.";"argumentative";"premise"
"La idea de Massine para el ballet derivaba de las representaciones callejeras que vieron en el viaje que realizaron en 1917 a Nápoles.";"argumentative";"premise"
"Los videojuegos pueden ser multijugador, pero también pueden utilizarse para jugar solamente una persona. ";"argumentative";"premise"
"Dos días después se estrenó Le train bleu, última colaboración con los Ballets Rusos de Sergéi Diágilev, en el Teatro de los Campos Elíseos.";"argumentative";"premise"
"el pc ordenador personal no es una plataforma de videojuegos ";"argumentative";"premise"
"El Atlántico impulso la expansio mundial ";"argumentative";"premise"
"Con este cuadro se adentró al denominado período azul, si no hubiera pintado este cuadro, no se habría adentrado en este período.";"argumentative";"premise"
"Enamorado de Olga, Picasso acompañó a los Ballets Rusos a Madrid, donde actuaron durante el mes de junio; por influencia de Olga y su contacto con la compañía, Picasso frecuentó la alta sociedad madrileña.";"argumentative";"premise"
"Como resultado de basarse en que la Tierra tenía una circunferencia de 29.000 km, según Colón, entre las Islas Canarias y Cipango debía haber unas 10.700 millas náuticas, cuando, en realidad, hay 10.700.";"argumentative";"premise"
"El Tratado que institucionaliza la Comunidad Europea del Carbón y del Acero (CECA) buscaba aproximar vencedores y vencidos europeos al seno de una Europa que a medio plazo pudiese tomar su destino en sus manos, haciéndose independiente de entidades exteriores.";"argumentative";"premise"
"Asimismo, el alargamiento de las figuras que Picasso se iba introduciendo en sus obras recordaba de nuevo el estilo del Greco.";"argumentative";"premise"
"En abril de 2002, la controversia sobre el tema dejó de ser una realidad legal, ya que el juez Stephen N. Limbaugh, al revisar el juegos como Resident Evil, Mortal Kombat, DOOM y Fear Effect se dijo: ""al igual que el bingo, el Tribunal no ve cómo los videojuegos expresan ideas, impresiones, sentimientos o información no relacionada con el juego en sí"".";"argumentative";"premise"
"En el contexto de los resentimientos y la desconfianza entre las naciones europeas el ministro francés de asuntos exteriores Robert Schuman defendió decididamente la creación de Alemania Occidental,​ resultado de la unión de las tres zonas de ocupación controladas por las democracias occidentales, dejando de lado la zona ocupada por la URSS.";"argumentative";"premise"
"La caracterización de sus juegos como ""juegos de arte"", señaló Samyn, fue simplemente un subproducto del estancamiento imaginativo y la falta de progresismo en la industria de los videojuegos.";"argumentative";"premise"
"El proceso que va desde la concepción de un videojuego hasta su desarrollo y comercialización, está muy marcado por las pautas que establece el mercado.";"argumentative";"premise"
"El ordenador no es una videoconsola";"argumentative";"premise"
"Los videojuegos independientes son desarrollados por pequeños grupos de no más de 20 personas, sin la ayuda financiera de ninguna distribuidora.";"argumentative";"premise"
"En los tratados anteriores al de Lisboa no había previsto ningún procedimiento jurídico que regulara la retirada de los estados.";"argumentative";"premise"
"El 1 de mayo de 2004 tuvo lugar la mayor ampliación que se ha dado en la Unión Europea, con la entrada de 10 nuevos miembros de Europa oriental: Estonia, Letonia, Lituania, Polonia, República Checa, Hungría, Eslovaquia, Eslovenia, Malta y Chipre";"argumentative";"premise"
"Entre 1474 y 1475 el padre de Hernando Colón no viajó a Quíos, posesión genovesa en el mar Egeo.";"argumentative";"premise"
"Los Juegos Olímpicos​ (JJ. OO.) (Jeux Olympiques en francés, y Olympic Games en inglés), Olimpiadas​ u Olimpíadas son el mayor evento deportivo internacional multidisciplinario en el que participan atletas de diversas partes del mundo.";"argumentative";"premise"
"El colanizador fue casado con Beatriz Enríquez de Arana.";"argumentative";"premise"
"A pesar de la resistencia del zar a los intentos de pasar de una monarquía absoluta a una constitucional, finalmente fue promulgada la Constitución rusa de 1906, la primera constitución del país.";"argumentative";"premise"
"Estos procesos de adaptación, que contribuyen al acercamiento del producto a un mayor número de público, suponen importantes cuantías económicas que no todas las compañías pueden asumir.";"argumentative";"premise"
"El paisaje catalán, sus colores y la estructura casi cubista de los pueblos y construcciones no coincidían con las ideas de Picasso; yo pinto lo que pienso, no lo que veo, dijo Picasso.";"argumentative";"premise"
"Las teorías secundarias afirman que el origen de Cristóbal Colón es un enigma sobre el que no existe unanimidad entre historiadores e investigadores, entre otras razones por la confusión y pérdida de documentación referente a sus orígenes y ascendencia.";"argumentative";"premise"
"Se realizaron competiciones de patinaje artístico (en 1908 y 1920) y hockey sobre hielo (en 1920) durante la edición de verano, sin embargo, el COI buscó ampliar esta lista de deportes para abarcar otras actividades invernales.";"argumentative";"premise"
"Si bien no hay consenso entre los expertos en cuanto a cuando finalizaron oficialmente , la fecha más aceptada es el 393 d. C. , fecha de inicio del dominio del cristianismo en el Imperio Romano , cuando el emperador Teodosio I decretó que todos los cultos y prácticas paganas serían eliminadas .";"argumentative";"premise"
"Moscú consideraba a Europa Oriental una zona pésima para defender sus fronteras occidentales y aseguró su control en la región transformando los países de Europa del Este en Estados satélites, algo así como los EE UU con la Europa occidental.";"argumentative";"premise"
"Desde 1945 hasta 1991, la Unión Soviética y los Estados Unidos dominaron la agenda global de la política económica, asuntos exteriores, operaciones militares, intercambio cultural, progresos científicos incluyendo la iniciación de la exploración espacial, y deportes (incluidos los Juegos Olímpicos).";"argumentative";"premise"
"Nunca se casaron con Beatriz Enríquez de Arana, aunque a su muerte Colón le legó su fortuna e hizo que su primer hijo, Diego, la tratara como a su madre verdadera.";"argumentative";"premise"
"Cinco miembros de la CECA ratificaron el tratado estableciendo la Comunidad Europea de Defensa (CED), pero en agosto de 1954, los parlamentarios franceses lo rechazaron, como consecuencia de la oposición conjunta de gaullistas y fascistas.";"argumentative";"premise"
"Los Juegos Olímpicos no fueron celebrados durante unos años";"argumentative";"premise"
"Picasso, tinen un período azul";"argumentative";"premise"
"L'Olympiade de la République, era un festival olímpico nacional celebrado entre 1796 y 1798 en la Francia revolucionaria también trató de emular a los antiguos Juegos Olímpicos.";"argumentative";"premise"
"Las teorías secundarias afirman que el origen de Cristóbal Colón es un enigma sobre el que no existe unanimidad entre historiadores e investigadores, entre otras razones por la confusión y pérdida de documentación referente a sus orígenes y ascendencia.";"argumentative";"premise"
"Con la entrada en vigor del Tratado de Lisboa, los símbolos de la UE como la bandera, el lema, el himno o el Día de Europa no son jurídicamente vinculantes, aunque todos ellos se encuentran en uso.";"argumentative";"premise"
"Existen los juegos multijugador.";"argumentative";"premise"
"En Los Ángeles 1984, gracias a la venta de derechos exclusivos de patrocinio, el comité organizador generó un superávit presupuestario.";"argumentative";"premise"
"Dado que el Parlamento Europeo no elige a ningún gobierno, en él no hay grupos ""gubernamentales"" ni ""de oposición"".";"argumentative";"premise"
"La influencia de Picasso en otros artistas fue muy grande.";"argumentative";"premise"
"La división del espacio del cuadro en dos partes , tierra y cielo , cuerpo y espíritu , recuerda la del Entierro del Conde de Orgaz , del Greco.32";"argumentative";"premise"
"Lo más importante en los Juegos Olímpicos no es participar sino ganar, pero la cosa más importante en la vida no es el triunfo sino la lucha.";"argumentative";"premise"
"Existen juegos en que un jugador humano se enfrenta contra otros jugadores controlados por la máquina, mediante inteligencia artificial, pero en este caso no se considera que sea un videojuego multijugador.";"argumentative";"premise"
"Jacqueline, esposa de Picasso, murió después que el pintor.";"argumentative";"premise"
"También existe la teoría del origen portugués, que se basa en la interpretación del anagrama de la firma de Colón o en la existencia de supuestos portuguesismos en sus escritos.";"argumentative";"premise"
"Los competenciales de cada Comisarios europeo se conocen en la jerga comunitaria por el nombre de ""carteras"", y dado que no tienen estructura administrativa propia, son gestionados por el propio Comisario y, en su nombre, por su gabinete.";"argumentative";"premise"
"Durante el período de entreguerras de los años 1920 y 1930 , las organizaciones comunistas y socialistas de varios países , trataron de contrarrestar lo que llamaron las "" Olimpiadas burguesas "" creando las Olimpiadas Obreras.168169 Para 1956 , los soviéticos ya se habían convertido en una superpotencia deportiva y al hacerlo se aprovecharon de la publicidad obtenida al ganar en los Juegos Olímpicos.170";"argumentative";"premise"
"Hasta 1485 vivió en Portugal como agente de la casa Centurione de Madeira​ y realizó numerosos viajes con destinos variados, incluida Génova, Inglaterra e Irlanda.";"argumentative";"premise"
"     El PC puede ser utilizado para más funciones además de la lúdica  (videojuegos)";"argumentative";"premise"
"Ningún europeo ha pisado jamás territorios americanos.";"argumentative";"premise"
"En febrero de 1949 Louis Aragon acudió al estudio parisino de Picasso a seleccionar un dibujo para el cartel del Congreso Mundial de Partisanos por la Paz que había de celebrarse en París en abril del mismo año.";"argumentative";"premise"
"En una entrevista de 2006 con la revista oficial de PlayStation 2 de los Estados Unidos, el diseñador de juegos Hideo Kojima estuvo de acuerdo con la evaluación de Ebert de que los videojuegos no son arte.";"argumentative";"premise"
"Con la firma de los Tratados de Roma los seis deciden avanzar en la cooperación en los dominios económico, político y social.";"argumentative";"premise"
"Pekín 2008 puede clasificar entre los tres Juegos más costosos, sin embargo las autoridades chinas no han dado a conocer los datos oficiales que permitan la comprobación de los costos.";"argumentative";"premise"
"El Tratado de la Unión Europea o Tratado de Maastricht dio reconocimiento oficial a la dimensión cultural de la integración europea, al atribuir ciertas competencias (bastante reducidas) de acción cultural a la Comunidad Europea.";"argumentative";"premise"
"El atleta estadounidense George Poage se convertiría en el primer deportista negro en ganar una medalla olímpica.";"argumentative";"premise"
"Muchos economistas se muestran optimistas sobre los beneficios económicos de la organización de los Juegos Olímpicos, haciendo hincapié en que tales \\""mega eventos\""\"" a menudo tienen grandes beneficios mientras producen relativamente pocos costos tangibles a largo plazo.""";"argumentative";"premise"
"La industria de los videojuegos es el sector económico involucrado en el desarrollo, la distribución, la mercadotecnia, la venta de videojuegos y del hardware asociado.";"argumentative";"premise"
"El Primer Plan Quinquenal destinado a construir una economía socialista, a diferencia del internacionalismo proletario expresado por Lenin y Trotsky a través del curso de la Revolución, apuntó al socialismo en un solo país.";"argumentative";"premise"
"Píndaro, en otro relato, atribuye los Juegos Olímpicos a Heracles, el hijo de Zeus,16​17​ además que persiste la idea de que después de completar sus doce trabajos, construyó el estadio olímpico en honor a Zeus.";"argumentative";"premise"
"Todavía se espera que las autoridades de la República Dominicana permitan el estudio de los restos atribuidos al Almirante que están en ese país, lo cual permitiría completar la historia en torno a esta cuestión.";"argumentative";"premise"
"La adicción a los videojuegos consiste en el uso excesivo o compulsivo de videojuegos hasta el punto de interferir con la vida personal y las actividades diarias del sujeto que los utiliza.";"argumentative";"premise"
